FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1DateStart,Season1DateEnd,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season1Time 8,Season2DateStart,Season2DateEnd,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season2Time 8,Season3DateStart,Season3DateEnd,Season3Time 1,Season3Time 2,Season3Time 3,Season4DateStart,Season4DateEnd,Season4Time 1,Season4Time 2,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1012621,Ida Area Farmers' Market,http://www.idafarmersmarket.com,Ida Area Farmers Market,,,,2nd Street,Ida Grove,Ida,Iowa,51445,2016-02-06T00:00:00Z,2018-05-09T00:00:00Z,Thu: 4:30 PM-6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.470874,42.345173,,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,2021-04-01T08:30:49Z
1006417,Idaho Falls Farmers' Market,http://www.idahofallsfarmersmarket.org/,https://www.facebook.com/pages/Idaho-Falls-Farmers-Market/83193557893,,,,A - D St. Memorial Drive,Idaho Falls,Bonneville,Idaho,83402,2020-01-12T00:00:00Z,,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.042508,43.494592,,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2021-04-01T11:07:19Z
1005080,Imlay City Farmers Market,http://www.icdda.com,https://www.facebook.com/pages/Imlay-City-Farmers-Market/215845188439242,,,,120 N Main,Imlay City,Lapeer,Michigan,48444,2022-08-05T00:00:00Z,2022-08-05T00:00:00Z,Thu: 10:00 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.074322,43.024290,,Y,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2021-08-02T01:23:39Z
1020136,Imogene Stout Market on Main,,,,,,139 North Main Street,Marion,Crittenden,Kentucky,42064,2020-01-04T00:00:00Z,2020-01-11T00:00:00Z,Mon: 8:00 AM-4:00 PM,Tue: 8:00 AM-4:00 PM,Wed: 8:00 AM-4:00 PM,Thu: 8:00 AM-4:00 PM,Fri: 8:00 AM-4:00 PM,Sat: 8:00 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,-88.081353,37.334578,,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-08-08T04:08:55Z
1019011,Independence Farmers Market,,https://www.facebook.com/indeefarmersmarket/,,,,100 1st St. W,Independence,Buchanan,Iowa,50644,2018-12-05T00:00:00Z,2019-01-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.8949732,42.4687056,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2019-03-03T02:33:07Z
1019236,INDEPENDENCE UPTOWN MARKET,http://independenceuptownmarket.com,,,,,211 W. Truman Rd.,Independence,Jackson,Missouri,64050,2018-05-05T00:00:00Z,2020-03-10T00:00:00Z,Sun: 6:00 AM-1:00 PM,,,,,,,,2018-06-06T00:00:00Z,2020-07-10T00:00:00Z,Wed: 6:00 AM-1:00 PM,,,,,,,,,,,,,,,,,-94.418179,39.093845,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2019-11-08T01:53:28Z
1018772,Indian Lake Community Farmers Market,,Indian Lake Community Farmers Market,,,,144 JOHN RUST RD,INDIAN LAKE,Hamilton,New York,12842,2021-03-07T00:00:00Z,2021-03-07T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.270529,43.782397,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,2022-06-01T10:24:17Z
1019861,Indiana County Farmers Market,https://indianafarmmarket.blogspot.com/,https://www.facebook.com/indianafarmmarket/,,,,8th & Church St.,Indiana,Indiana,Pennsylvania,15701,2020-06-06T00:00:00Z,2022-07-10T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.155021,40.621852,,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,2021-02-05T05:44:26Z
1004384,Ionia Farmers' Market,http://www.cityofionia.org,,,,,South Steele Street and Adams Street,Ionia,Ionia,Michigan,48846,2015-01-06T00:00:00Z,2017-07-10T00:00:00Z,Wed: 2:00 PM-6:00 PM,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0677261,42.9814841,,Y,Y,Y,Y,N,-,Y,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2020-10-09T03:58:45Z
1012626,iowa falls farmers' market,,,,,,Corner of Rocksylvania Ave. anb Stevens St.,Iowa Falls,Hardin,Iowa,50126,2021-11-05T00:00:00Z,2021-05-10T00:00:00Z,Wed: 5:00 PM-7:00 PM,Sat: 8:30 AM-11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,-93.264356,42.521222,,Y,Y,Y,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2020-09-08T05:30:46Z
1019340,Isabahlia farmers Market,http://Isabahlialoefinc.org,Isabahlia ladies of Elegance Foundation Inc,https://twitter.com/Isabahlialoef,,,410 Livoinia Ave,"Brooklyn, NY",Kings,New York,11212,2020-06-06T00:00:00Z,2020-03-10T00:00:00Z,Sat: 8:00 AM-4:00 PM,,,,,,,,2018-03-11T00:00:00Z,2018-08-12T00:00:00Z,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,-73.901875,40.663651,,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2020-05-12T08:21:05Z
1003680,Issaquah Farmers Market,http://www.issaquahwa.gov/market,,,,,1730 10th Ave N.W.,Issaquah,King,Washington,98027,2018-05-05T00:00:00Z,2020-05-09T00:00:00Z,Sat: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.049115,47.550637,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,2020-03-07T03:39:10Z
1001641,Ithaca Farmers Market,,,,,,Center & Pine River Street,Ithaca,Gratiot,Michigan,48847,,,Tue: 3:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.598559,43.292319,,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2023-01-01T04:10:13Z
1004380,Ivanhoe Farmers Market,,https://www.facebook.com/BullerGardens,,,,North end of Main Street,Ivanhoe,Lincoln,Minnesota,56142,2020-01-07T00:00:00Z,2018-12-09T00:00:00Z,Wed: 3:00 PM-5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.246607,44.465197,,Y,N,N,N,N,-,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2020-02-07T07:46:58Z
1006376,Jackalope Square Farmers Market,,https://www.facebook.com/Jackalope-Square-Farmers-Market-1336784669703622,,,http://www.seewhatconversecando.com/,130 S. 3rd,Douglas,Converse,Wyoming,82633,2018-11-08T00:00:00Z,2019-03-09T00:00:00Z,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.384457,42.759014,,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2020-03-07T12:08:04Z
1018907,Jackson (MO) Farmers Market,,Jackson Farmers Market,,,,252 E. Jackson Blvd.,Jackson,Cape Girardeau,Missouri,63755,2018-01-05T00:00:00Z,2018-04-09T00:00:00Z,Tue: 1:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.6659726,37.3778137,,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2018-11-01T06:30:29Z
1018343,Jackson County Farmers Market,http://www.jcfarmmarket.org/,https://www.facebook.com/brf.wi/,,,https://www.instagram.com/jcfarmmarket/,Diploma Drive,Black River Falls,Jackson,Wisconsin,54615,2017-01-06T00:00:00Z,2019-04-10T00:00:00Z,Thu: 2:00 PM-6:00 PM,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-90.862319,44.291599,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2020-02-07T03:58:09Z
1020106,Jackson County Farmers Market,,,,,,1296South Main St.,Mckee,Jackson,Kentucky,40447,2022-05-06T00:00:00Z,2020-02-10T00:00:00Z,Mon: 3:00 PM-5:00 PM,Wed: 12:00 AM-2:00 PM,Fri: 11:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-83.988324,37.430289,,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-07-08T10:00:51Z
1020108,Jackson County Farmers Market,,,,,,3034 Welchburg Rd.,Tyner,Jackson,Kentucky,40486,,,Mon: 3:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.922703,37.330559,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2021-07-08T10:20:14Z
1019263,Jackson County Farmers Market - Outdoor Market,http://www.jacksoncountyfarmersmarket.org,www.facebook.com/thegloriousjacksoncountyfarmersmarket,,,www.instagram.com/jacksoncountyfarmersmarket,110 Railroad Avenue,Sylva,Jackson,North Carolina,28779,2018-07-04T00:00:00Z,2018-01-10T00:00:00Z,Wed: 3:30 PM-6:30 PM,Sat: 9:00 AM-12:00 PM,,,,,,,2018-03-11T00:00:00Z,2019-10-12T00:00:00Z,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,-83.218394,35.375375,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,2019-07-09T12:59:05Z
1018978,Jackson County Winter Farmers Market,http://www.jacksoncountyfarmersmarket.org,www.facebook.com/TheGloriousJacksonCountyFarmersMarket/,,,,23 Central Street,Sylva,Jackson,North Carolina,28779,2018-03-11T00:00:00Z,2021-06-03T00:00:00Z,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.224149,35.375581,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,2018-02-03T11:16:22Z
1021281,Jackson Food & Farm Market,http://www.lammscape.com,Lammscapes,https://twitter.com/Lammscapes,Lammscapes,Instagram - Lammscapes,2708 Sherman Rd,Jackson,Washington,Wisconsin,53037,2022-05-06T00:00:00Z,2022-05-06T00:00:00Z,Thu: 2:30 PM-5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.171891,43.309792,,Y,Y,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2022-08-01T11:40:09Z
1009970,"Janesville Farmers Market, Inc.",http://janesvillefarmersmarket.com/jfm/,https://www.facebook.com/pages/Janesville-Farmers-Market-Inc/212710452079344,https://twitter.com/https://twitter.com/jnsvlfarmmkt,,,"Town Square, Downtown Janesville",Janesville,Rock,Wisconsin,53545,2021-01-05T00:00:00Z,2021-01-05T00:00:00Z,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.023298,42.681669,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,2023-04-01T10:59:16Z
1008299,Jasper Farmers Market,,https://www.facebook.com/JasperFarmersMarket/,,,,"Park and Ride, Stegall Drive",Jasper,Pickens,Georgia,30143,2018-07-04T00:00:00Z,2019-10-12T00:00:00Z,Sat: 7:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.4343796,34.4674700,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2020-02-07T04:10:14Z
1021306,Jefferson Farmers' Market,http://www.farmtocitymarkets.com,https://www.facebook.com/Jefferson-Farmers-Market-129580207073874,,,,925 Chestnut Street,Philadelphia,Philadelphia,Pennsylvania,19107,2023-03-05T00:00:00Z,2023-03-05T00:00:00Z,Thu: 11:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.156213,39.949940,,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,2023-02-01T02:01:22Z
1020192,Jeffersontown Farmers Market,http://jeffersontownky.com/farmersmarket/,,,,,10434 watterson trail,Jeffersontown,Jefferson,Kentucky,40299,2020-02-05T00:00:00Z,2022-07-10T00:00:00Z,Sat: 8:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.562797,38.195210,,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,2022-02-08T12:20:46Z
1020090,Johnson County Farmers Market,,,,,,826 F. M. Stafford Ave.,Paintsville,Johnson,Kentucky,41240,2022-04-05T00:00:00Z,2020-08-10T00:00:00Z,Tue: 10:00 AM-2:00 PM,Thu: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-82.8042,37.812048,,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2021-06-08T09:23:52Z
1002907,Joshua Tree Certified Farmers Market,http://www.joshuatreefarmersmarket.com,https://www.facebook.com/pages/Joshua-Tree-Farmers-Market/164059226980487,,,,61651 Twentynine Palms Highway,Joshua Tree,San Bernardino,California,92252,2018-01-01T00:00:00Z,2020-07-12T00:00:00Z,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.3182535,34.1349431,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,2020-02-07T07:25:49Z
1018242,Juneau Farmers Market and Local Food Festival,https://jahc.org/food-festival/,facebook/juneau.arts,,,@juneau_arts_council (instagram),350 Whittier,Juneau,Juneau,Alaska,99801,2020-01-08T00:00:00Z,2020-01-08T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.4136031,58.2998500,,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,2020-02-07T04:09:45Z
1005270,Kailua Distirct Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,21 South Kainalu Drive,Kailua,Honolulu,Hawaii,96734,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Thu: 9:00 AM-10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.737337,21.395631,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,2020-08-03T04:43:44Z
1008375,Kaiser Permanente Fresno Farmers Market,http://www.kp.org/fresno,,https://twitter.com/https://twitter.com/kpfresno,,,7300 N. Fresno Street,Fresno,Fresno,California,93720,2018-01-03T00:00:00Z,2020-06-11T00:00:00Z,Wed: 8:00 AM-1:30 PM,,,,,,,,2018-01-12T00:00:00Z,2021-04-02T00:00:00Z,Wed: 9:00 AM-1:30 PM,,,,,,,,,,,,,,,,,-119.781524,36.843017,,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,2020-06-07T07:40:53Z
1019774,Kalamazoo Farmers Market,http://pfcmarkets.com,https://www.facebook.com/KalamazooFarmersMarket/,,,https://www.instagram.com/kalamazoomarket/,1204 Bank Street,Kalamazoo,Kalamazoo,Michigan,49001,2020-02-05T00:00:00Z,2021-09-11T00:00:00Z,Tue: 8:00 AM-1:00 PM,Thu: 2:00 AM-6:00 PM,Sat: 7:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-85.588501,42.275163,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2020-03-03T11:41:45Z
1005252,Kalihi Valley District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1911 Kam IV Road,Honolulu,Honolulu,Hawaii,96819,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Sat: 10:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.869800,21.344726,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,2020-12-01T03:42:15Z
1008118,Kamehameha Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1400 Kalihi Street,Honolulu,Honolulu,Hawaii,96822,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Sat: 6:30 AM-7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.872454,21.335165,,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,2020-08-03T04:40:56Z
1021264,Kamuela Farmers Market,http://kamuelafarmersmarket.com,https://www.facebook.com/kamuelafarmersmarket,,,,67-139 Pukalani Road,Kamuela,Hawaii,Hawaii,96727,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sat: 7:30 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.662660,20.017794,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,2021-10-01T08:39:49Z
1005253,Kaneohe District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,45-660 Keaahala Road,Kaneohe,Honolulu,Hawaii,96788,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Thu: 10:30 AM-11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.810103,21.409789,,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,2021-04-01T06:15:27Z
1005254,Kapolei Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,91-1049 Kamaaha Loop,Kapolei,Honolulu,Hawaii,96707,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Sun: 7:00 AM-8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.066932,21.333263,,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,2020-12-01T03:27:36Z
1005255,Kaumualii Street (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,700 Kalihi Street,Honolulu,Honolulu,Hawaii,96819,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Sat: 8:00 AM-9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.877976,21.327407,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,2020-08-03T04:39:03Z
1019003,Keller Farmers Market,https://www.kellerfarmersmarket.com/,https://www.facebook.com/KellerFarmersMarket/,https://twitter.com/https://twitter.com/KellerFarmersM,,https://www.instagram.com/kellerfarmersmarket/,400 Bear Creek Parkway,Keller,Tarrant,Texas,76248,2018-05-05T00:00:00Z,2019-05-11T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.243807,32.926757,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,2018-12-03T11:58:39Z
1021369,Kenosha Public Market,https://www.KenoshaPublicMarket.com,www.facebook.com/KenoshaPublicMarket,,,,Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street,Kenosha,Kenosha,Wisconsin,53140,2021-08-05T00:00:00Z,2021-08-05T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,2021-05-10T00:00:00Z,2021-05-10T00:00:00Z,Sat: 9:00 AM-2:30 PM,,,,,,,,,,,,,,,,,-87.819902,42.587189,,Y,Y,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,2023-02-02T09:46:01Z
1021348,Kenosha Public Market - Summer Outdoor,http://www.KenoshaPublicMarkets.com,www.facebook.com/KenoshaPublicMarkets,,,,625 52nd Street,Kenosha,Kenosha,Wisconsin,53140,2021-08-05T00:00:00Z,2021-08-05T00:00:00Z,Sat: 8:30 AM-2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.819945,42.587205,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,2021-09-02T12:47:59Z
1021349,Kenosha Public Market - Winter Indoor,http://www.KenoshaPublicMarkets.com,www.facebook.com/KenoshaPublicMarkets,,,,625 57th Street,Kenosha,Kenosha,Wisconsin,53140,2021-06-11T00:00:00Z,2021-06-11T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.819183,42.584009,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,2021-09-02T01:05:55Z
1020011,Kensington Farmers Market,http://www.ExploreKensington.com,,,,,Kensington train station parking lot,Kensington,Montgomery,Maryland,20895,2020-01-01T00:00:00Z,2022-07-12T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.073728,39.026476,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,2020-03-08T11:30:00Z
1019758,Kentwood Farmers Market,http://www.KentwoodFarmersMarket.com,CityofKentwoodFarmersMarket,,,,4900 Breton Rd SE,Kentwood,Kent,Michigan,49508,2020-04-06T00:00:00Z,2022-03-08T00:00:00Z,Thu: 4:30 PM-7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.596957,42.874316,,Y,Y,N,Y,Y,-,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,2021-01-02T03:09:03Z
1019210,Kershaw County Farmers Market,http://www.kcfarmersmarket.org/,https://www.facebook.com/KCFMMarket/,,,https://www.instagram.com/kershawcountyfarmersmarket/,906 Broad Street,Camden,Kershaw,South Carolina,29021,2018-07-04T00:00:00Z,2019-05-11T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.6061919,34.2432640,,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,2018-04-08T01:46:06Z
1010636,King Farmers' Market,http://www.kingfarmersmarket.com,www.facebook.com/KingFarmersMarket,https://twitter.com/https://twitter.com/KingFarmersMkt,,https://www.instagram.com/king_farmers_market/,105 Moore Road,King,Stokes,North Carolina,27021,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,Wed: 11:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.341178,36.276367,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,2022-05-01T01:14:39Z
1019120,King George Farmers Market,,@KingGeorgeFarmersMarket,,,,King George Middle School at 8246 Dahlgren Rd,King George,King George,Virginia,22485,2020-04-04T00:00:00Z,2020-03-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.202800,38.276780,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2021-04-07T10:04:35Z
